1country,year,gdp,unemployment,employment-female,employment-male,employment,employment-15,employment-25,employment-55,expectancy-female,expectancy-male,code,population,Combined,1998event,2000event,2001event,2002event,2009event,hoverevent
BANGLADESH,2008,588,,50.575,63.025,56.65,20.05,74.375,31.45,77.8,69.8,BGD,,2008 BGD,0,0,0,0,0,
BANGLADESH,2009,653,,49.9,61.125,55.425,18.075,72.825,32.775,77.9,70.1,BGD,,2009 BGD,0,0,0,0,0,
BANGLADESH,2010,723,,50.6,60.4,55.4,18.275,72.5,34.4,78.1,70.5,BGD,,2010 BGD,0,0,0,0,0,
BARBADOS,1995,8557,19.64,,,,,,,80,75.9,BRB,,1995 BRB,0,0,0,0,0,
BARBADOS,1996,9131,15.84,,,,,,,81.2,76.5,BRB,,1996 BRB,0,0,0,0,0,
BARBADOS,1997,9594,14.6,,,,,,,81.5,76.3,BRB,,1997 BRB,0,0,0,0,0,
BARBADOS,1998,10771,12.06,,,,,,,81.5,77.7,BRB,,1998 BRB,0,0,0,0,0,
BARBADOS,1999,11270,10.32,,,,,,,81.5,77.7,BRB,,1999 BRB,0,0,0,0,0,
BARBADOS,2000,11514,9.283,,,,,,,81.8,78.4,BRB,,2000 BRB,0,0,0,0,0,
BARBADOS,2001,11472,9.855,,,,,,,82.2,78.1,BRB,,2001 BRB,0,0,0,0,0,
BARBADOS,2002,11503,10.38,,,,,,,82.5,78.7,BRB,,2002 BRB,0,0,0,1,0,"With strong ties to the United States, Barbados and its economy saw negative effects from the 9/11 attacks."
BARBADOS,2003,11946,11,80.125,86.3,83.25,67.35,88.225,83,82.7,79.7,BRB,,2003 BRB,0,0,0,0,0,
BARBADOS,2004,12804,9.582,78.8,85.75,82.275,66.05,87.35,81.75,82.7,79.2,BRB,,2004 BRB,0,0,0,0,0,
BARBADOS,2005,14295,9.673,80.525,86.875,83.775,70.475,87.675,84.3,83.1,79.2,BRB,,2005 BRB,0,0,0,0,0,
BARBADOS,2006,15316,8.711,80.875,88.05,84.6,72.05,88.35,84.35,83,79.4,BRB,,2006 BRB,0,0,0,0,0,
BARBADOS,2007,16320,7.376,80.8,89.125,85.15,74.225,88.5,84.675,82.9,79.4,BRB,,2007 BRB,0,0,0,0,0,
BARBADOS,2008,15778,8.136,79.575,87.3,83.575,71.7,87.375,82.925,83,79.6,BRB,,2008 BRB,0,0,0,0,0,
BARBADOS,2009,15935,10.21,76.55,80,78.325,61.525,83,80.2,83.3,79.7,BRB,,2009 BRB,0,0,0,0,0,
BARBADOS,2010,15348,10.6,76.2,80.1,78.175,61.725,82.9,79.825,83.5,79.5,BRB,,2010 BRB,0,0,0,0,0,
BELARUS,1995,332,2.896,,,,,,,78.3,72.8,BLR,,1995 BLR,0,0,0,0,0,
BELARUS,1996,1430,4.022,,,,,,,78.7,73.1,BLR,,1996 BLR,0,0,0,0,0,
BELARUS,1997,1397,2.787,,,,,,,78.7,73.4,BLR,,1997 BLR,0,0,0,0,0,
BELARUS,1998,1515,2.339,,,,,,,79.1,73.4,BLR,,1998 BLR,0,0,0,0,0,
BELARUS,1999,1212,2.1,,,,,,,78.9,73.4,BLR,,1999 BLR,0,0,0,0,0,
BELARUS,2000,1043,2.112,53.9,76.325,65.15,50.425,75.275,45.3,79.2,74,BLR,,2000 BLR,0,0,0,0,0,
BELARUS,2001,1242,2.277,54.9,76.65,65.825,49.35,76.325,46.8,79.9,74.5,BLR,,2001 BLR,0,0,0,0,0,
BELARUS,2002,1474,2.9,55.4,75.425,65.45,47.55,76.05,48.025,80.5,75.2,BLR,,2002 BLR,0,0,0,0,0,
BELARUS,2003,1810,3.1,55.7,75.2,65.5,47.5,75.925,48.975,80.8,75.8,BLR,,2003 BLR,0,0,0,0,0,
BELARUS,2004,2318,1.9,56.525,75.95,66.275,47.725,76.85,49.5,81.3,76.4,BLR,,2004 BLR,0,0,0,0,0,
BELARUS,2005,3098,1.5,58.3,76.85,67.625,48.7,77.95,51.6,81.6,77.2,BLR,,2005 BLR,0,0,0,0,0,
BELARUS,2006,3805,1.2,59.25,77.85,68.675,50.25,78.275,53.125,82.1,77.3,BLR,,2006 BLR,0,0,0,0,0,
BELARUS,2007,4672,1,60.575,77.55,69.175,50.425,78.6,53.8,82.1,77.4,BLR,,2007 BLR,0,0,0,0,0,
BELARUS,2008,6386,0.8,60.175,74.9,67.55,45.825,77.35,53.675,82.4,77.8,BLR,,2008 BLR,0,0,0,0,0,
BELARUS,2009,5180,0.9,57.6,66.9,62.225,35.8,72.4,51.275,82.5,77.4,BLR,,2009 BLR,0,0,0,0,0,
BELARUS,2010,5824,0.7,56.125,64.075,60.075,30.5,70.425,50.175,83.2,78.7,BLR,,2010 BLR,0,0,0,0,0,
BELGIUM,1995,28112,9.692,48.09135,65.04195,56.51433,29.67581,71.238,47.65911,79.5,75.5,BEL,10136810,1995 BEL,0,0,0,0,0,
BELGIUM,1996,27199,9.55,48.63482,64.18484,56.36247,29.55635,70.96096,46.86406,80,76.3,BEL,10136810,1996 BEL,0,0,0,0,0,
BELGIUM,1997,24589,9.225,48.39839,63.08815,55.70263,28.84205,70.22652,45.51742,80.1,76,BEL,10136810,1997 BEL,0,0,0,0,0,
BELGIUM,1998,25111,9.342,48.74572,61.8531,55.23224,27.78444,69.95987,45.15942,80.3,76.1,BEL,10136810,1998 BEL,0,0,0,0,0,
BELGIUM,1999,24950,8.475,49.79054,61.25905,55.46907,27.75638,70.00645,45.93065,80.4,76.6,BEL,10136810,1999 BEL,0,0,0,0,0,
BELGIUM,2000,22791,6.883,50.90556,61.35086,56.07549,28.18493,70.43904,46.65303,80.9,76.7,BEL,10136810,2000 BEL,0,0,0,0,0,
BELGIUM,2001,22671,6.592,50.4116,60.82014,55.56511,27.03508,69.63156,48.35743,81.2,77.3,BEL,10136810,2001 BEL,0,0,0,0,0,
BELGIUM,2002,24607,7.525,50.19362,59.50874,54.80782,24.69327,69.1787,49.13788,81.5,77.5,BEL,10136810,2002 BEL,0,0,0,0,0,
BELGIUM,2003,30155,8.192,50.61163,59.42385,54.97932,24.4208,69.26619,50.39474,81.8,77.6,BEL,10136810,2003 BEL,0,0,0,0,0,
BELGIUM,2004,34835,8.383,51.04422,60.37016,55.6702,25.30166,69.70048,51.52903,82.4,78,BEL,10136810,2004 BEL,0,0,0,0,0,
BELGIUM,2005,36187,8.475,52.51103,60.97253,56.70815,26.60246,70.61085,52.39838,82.2,78.2,BEL,10136810,2005 BEL,0,0,0,0,0,
BELGIUM,2006,38086,8.25,53.34027,61.83796,57.55732,26.61701,71.46591,54.84153,82.5,78.7,BEL,10136810,2006 BEL,0,0,0,0,0,
BELGIUM,2007,43486,7.467,54.63745,63.31179,58.94432,27.19463,72.97219,57.15639,82.4,78.7,BEL,10136810,2007 BEL,0,0,0,0,0,
BELGIUM,2008,47790,7.025,55.63233,64.08463,59.82737,27.6344,73.90294,58.42922,83,79,BEL,10136810,2008 BEL,0,0,0,0,0,
BELGIUM,2009,44139,7.9,55.9252,62.54852,59.21324,26.79578,72.80259,58.78157,83.3,79.6,BEL,10136810,2009 BEL,0,0,0,0,0,
BELGIUM,2010,43593,8.267,56.93691,63.43218,60.1636,26.98367,73.93655,59.80819,83.6,79.7,BEL,10136810,2010 BEL,0,0,0,0,0,
BELIZE,1995,2864,,,,,,,,81.5,75,BLZ,,1995 BLZ,0,0,0,0,0,
BELIZE,1996,2889,,,,,,,,81.8,75.4,BLZ,,1996 BLZ,0,0,0,0,0,
BELIZE,1997,2845,,,,,,,,82,75.8,BLZ,,1997 BLZ,0,0,0,0,0,
BELIZE,1998,2888,,37.25,66.8,51.925,25.675,66.25,27.7,82.1,76,BLZ,,1998 BLZ,0,0,0,0,0,
BELIZE,1999,3013,,38.275,67.275,52.675,25.75,67.025,27.625,82.6,76.4,BLZ,,1999 BLZ,0,0,0,0,0,
BELIZE,2000,3331,,39.55,68,53.7,26.475,67.95,27.675,82.8,76.9,BLZ,,2000 BLZ,0,0,0,0,0,
BELIZE,2001,3388,,41.1,68.55,54.8,26.3,69.15,27.95,83.1,77.1,BLZ,,2001 BLZ,0,0,0,0,0,
BELIZE,2002,3517,,42.025,69.075,55.55,25.8,70.075,28.9,83.2,77.4,BLZ,,2002 BLZ,0,0,0,0,0,
BELIZE,2003,3611,,42.65,69.6,56.1,25.2,70.75,30.225,82.8,77.1,BLZ,,2003 BLZ,0,0,0,0,0,
BELIZE,2004,3738,,45.25,70.1,57.625,27.65,72.2,30.575,83.8,77.9,BLZ,,2004 BLZ,0,0,0,0,0,
BELIZE,2005,3821,,45.25,69.925,57.575,25.65,72.3,31.425,83.6,78,BLZ,,2005 BLZ,0,0,0,0,0,
BELIZE,2006,4047,,46.325,70.5,58.425,25.475,73.25,32.475,84.2,78.5,BLZ,,2006 BLZ,0,0,0,0,0,
BELIZE,2007,4078,,46.65,70.725,58.65,24.675,73.45,33.75,84.2,78.7,BLZ,,2007 BLZ,0,0,0,0,0,
BELIZE,2008,4244,,47.2,70.25,58.75,24.35,73.475,34.425,84.5,79.1,BLZ,,2008 BLZ,0,0,0,0,0,
BELIZE,2009,4107,,46.35,68.625,57.475,21.675,71.875,35.725,84.6,79.4,BLZ,,2009 BLZ,0,0,0,0,0,
BELIZE,2010,4226,,46.125,67.7,56.875,20.5,71.075,36.6,,,BLZ,,2010 BLZ,0,0,0,0,0,
BENIN,1995,386,,56.51255,81.89827,69.24825,44.77672,79.38168,63.81514,82.9,76.4,BEN,,1995 BEN,0,0,0,0,0,
BENIN,1996,408,,56.85933,82.17986,69.56193,45.16323,79.62688,63.69111,83.6,77,BEN,,1996 BEN,0,0,0,0,0,
BENIN,1997,381,,57.52802,82.51409,70.06789,45.36362,80.00901,64.2102,83.8,77.2,BEN,,1997 BEN,0,0,0,0,0,
BENIN,1998,401,,57.28841,81.74725,69.57001,44.59783,79.33263,63.73965,84,77.2,BEN,,1998 BEN,0,0,0,0,0,
BENIN,1999,395,,56.78252,81.17844,69.02783,43.02462,78.78868,63.54458,84,77.1,BEN,,1999 BEN,0,0,0,0,0,
BENIN,2000,362,,56.8297,81.06961,68.99153,42.83065,78.71351,62.82273,84.6,77.7,BEN,,2000 BEN,0,0,0,0,0,
BENIN,2001,372,,57.06125,80.55132,68.85491,42.05816,78.6327,62.01558,84.9,78.1,BEN,,2001 BEN,0,0,0,0,0,
BENIN,2002,405,,56.59394,79.95094,68.31975,41.02214,78.12025,61.69248,85.2,78.3,BEN,,2002 BEN,0,0,0,0,0,
BENIN,2003,497,,56.88581,79.95222,68.46236,40.3587,78.41104,62.16685,85.3,78.4,BEN,,2003 BEN,0,0,0,0,0,
BENIN,2004,548,,57.45221,80.09175,68.81226,40.0905,78.7685,63.1165,85.6,78.6,BEN,,2004 BEN,0,0,0,0,0,
BENIN,2005,571,,58.15862,80.51189,69.37232,40.90704,79.15208,63.85854,85.5,78.6,BEN,,2005 BEN,0,0,0,0,0,
BENIN,2006,598,,58.92204,81.17123,70.08854,41.27822,79.82829,64.82587,85.8,79,BEN,,2006 BEN,0,0,0,0,0,
BENIN,2007,679,,59.64782,82.03175,70.90688,41.28633,80.55575,66.3549,86,79.2,BEN,,2007 BEN,0,0,0,0,0,
BENIN,2008,794,,60.00365,82.01265,71.08215,41.04104,80.65739,66.73334,86.1,79.3,BEN,,2008 BEN,0,0,0,0,0,
BENIN,2009,765,,60.04537,80.72363,70.45727,39.27736,80.22148,66.08145,86.4,79.6,BEN,,2009 BEN,0,0,0,0,0,
BENIN,2010,741,,60.42955,80.7155,70.64536,38.46246,80.70033,65.96003,86.4,79.6,BEN,,2010 BEN,0,0,0,0,0,
BHUTAN,1995,542,,,,,,,,77.4,69.6,BTN,,1995 BTN,0,0,0,0,0,
BHUTAN,1996,601,,,,,,,,77.8,70.1,BTN,,1996 BTN,0,0,0,0,0,
BHUTAN,1997,621,,,,,,,,78.1,70.6,BTN,,1997 BTN,0,0,0,0,0,
BHUTAN,1998,680,,,,,,,,78.5,71.1,BTN,,1998 BTN,0,0,0,0,0,
BHUTAN,1999,735,,,,,,,,79.2,71.7,BTN,,1999 BTN,0,0,0,0,0,
BHUTAN,2000,732,,50.04734,73.12538,61.46577,29.43819,72.23098,57.79756,79.6,72.3,BTN,,2000 BTN,0,0,0,0,0,
BHUTAN,2001,786,,50.94452,73.54639,62.13311,30.0944,72.56156,58.28364,80,72.8,BTN,,2001 BTN,0,0,0,0,0,
BHUTAN,2002,925,,51.95659,74.90559,63.33186,31.46367,73.4122,59.48726,80.5,73.4,BTN,,2002 BTN,0,0,0,0,0,
BHUTAN,2003,1024,,51.10685,74.99227,62.95651,30.79933,73.07178,57.75334,80.8,73.9,BTN,,2003 BTN,0,0,0,0,0,
BHUTAN,2004,1124,2.5,52.15307,75.17486,63.57961,31.19832,73.42508,58.4475,81.4,74.5,BTN,,2004 BTN,0,0,0,0,0,
BHUTAN,2005,1209,2.3,52.53505,74.96146,63.68341,29.86328,73.42211,58.68698,81.9,75.1,BTN,,2005 BTN,0,0,0,0,0,
BHUTAN,2006,1458,3.2,53.08213,74.65143,63.82029,27.18932,73.91549,59.25813,82.4,75.7,BTN,,2006 BTN,0,0,0,0,0,
BHUTAN,2007,1651,3.7,53.22774,74.64415,63.90571,25.66401,74.02901,60.6113,82.7,76.1,BTN,,2007 BTN,0,0,0,0,0,
BHUTAN,2008,1612,4,53.18951,74.40974,63.7985,23.8131,74.23611,60.62493,83.3,76.5,BTN,,2008 BTN,0,0,0,0,0,
BHUTAN,2009,1877,4,52.21413,73.62926,62.94368,22.89335,73.28428,60.36704,83.8,77,BTN,,2009 BTN,0,0,0,0,0,
BHUTAN,2010,1940,,52.6268,73.93224,63.30777,22.99022,73.79488,60.868,84.1,77.2,BTN,,2010 BTN,0,0,0,0,0,
BOLIVIA,1995,907,,,,,,,,80.6,73,BOL,,1995 BOL,0,0,0,0,0,
BOLIVIA,1996,971,,,,,,,,80.2,73.3,BOL,,1996 BOL,0,0,0,0,0,
BOLIVIA,1997,1013,,,,,,,,80,74,BOL,,1997 BOL,0,0,0,0,0,
BOLIVIA,1998,1060,,,,,,,,80.8,73.7,BOL,,1998 BOL,0,0,0,0,0,
BOLIVIA,1999,1008,,,,,,,,81.4,74.4,BOL,,1999 BOL,0,0,0,0,0,
BOLIVIA,2000,998,,,,,,,,81.3,74.6,BOL,,2000 BOL,0,0,0,0,0,"Being a nation closely tied to Argentina, Bolivia saw an economic downturn around the same time that Argentina did."
BOLIVIA,2001,945,,,,,,,,80.7,75.1,BOL,,2001 BOL,0,0,0,0,0,
BOLIVIA,2002,897,,,,,,,,81.5,74.6,BOL,,2002 BOL,0,0,0,1,0,
BOLIVIA,2003,897,,50.9,73.3,62.2,27,77.8,30.3,80.9,74.8,BOL,,2003 BOL,0,0,0,0,0,
BOLIVIA,2004,955,,51.9,72.8,62.5,23.3,79.3,30.4,82.4,76,BOL,,2004 BOL,0,0,0,0,0,
BOLIVIA,2005,1016,,53.7,73.3,63.6,24.9,80.7,31.7,82.3,76.7,BOL,,2005 BOL,0,0,0,0,0,
BOLIVIA,2006,1197,,54.6,72.6,63.6,23.3,81,33.2,81.9,76.8,BOL,,2006 BOL,0,0,0,0,0,
BOLIVIA,2007,1352,,56.1,72.35,64.15,22.475,81.875,32,82.2,76.7,BOL,,2007 BOL,0,0,0,0,0,
BOLIVIA,2008,1656,,55.15,71.475,63.425,23.825,79.95,34.075,83.1,78.1,BOL,,2008 BOL,0,0,0,0,0,
BOLIVIA,2009,1708,,56.975,73.175,65.2,26.7,81.2,38.2,83.3,78.1,BOL,,2009 BOL,0,0,0,0,0,
BOLIVIA,2010,1900,,57.2,73.125,65.2,21.2,82.325,39.65,83.5,77.9,BOL,,2010 BOL,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,1995,,,,,,,,,75.2,69.7,BIH,,1995 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,1996,,,,,,,,,75.4,70,BIH,,1996 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,1997,,,,,,,,,75.7,70.3,BIH,,1997 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,1998,1445,32.2,,,,,,,76,70.7,BIH,,1998 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,1999,1548,31.1,,,,,,,76.3,71,BIH,,1999 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2000,1469,31.1,,,,,,,76.5,71.3,BIH,,2000 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2001,1523,31.1,,,,,,,76.7,71.6,BIH,,2001 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2002,1753,31.1,,,,,,,76.8,71.8,BIH,,2002 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2003,2197,31.1,,,,,,,77,72,BIH,,2003 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2004,2603,31.1,,,,,,,77,72,BIH,,2004 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2005,2793,31.1,41.79552,80.71016,60.03117,44.5343,68.89825,53.13815,77,72.2,BIH,,2005 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2006,3164,31.1,43.16138,81.23551,60.9749,44.91574,69.79382,54.9591,77.2,72.4,BIH,,2006 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2007,3902,29.01,43.67466,80.77573,61.03492,44.7723,70.03748,54.50041,77.4,72.6,BIH,,2007 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2008,4741,23.41,43.50753,80.05589,60.71363,43.95947,69.97108,53.73059,77.5,72.7,BIH,,2008 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2009,4376,24.07,43.42853,77.97963,59.81416,42.0546,69.43717,53.41016,77.6,72.9,BIH,,2009 BIH,0,0,0,0,0,
BOSNIA AND HERZEGOWINA,2010,4272,27.2,43.15228,77.88541,59.67672,42.52679,69.09773,53.46028,77.8,73.1,BIH,,2010 BIH,0,0,0,0,0,
BOTSWANA,1995,3228,,,,,,,,80.4,74.6,BWA,,1995 BWA,0,0,0,0,0,
BOTSWANA,1996,3285,,,,,,,,80.3,74.7,BWA,,1996 BWA,0,0,0,0,0,
BOTSWANA,1997,3374,,,,,,,,80.5,75.2,BWA,,1997 BWA,0,0,0,0,0,
BOTSWANA,1998,3454,,,,,,,,80.6,75.2,BWA,,1998 BWA,0,0,0,0,0,
BOTSWANA,1999,3615,,,,,,,,80.5,75.3,BWA,,1999 BWA,0,0,0,0,0,
BOTSWANA,2000,3441,,63.475,82.1,72.95,68.725,81.65,38.175,80.5,75.5,BWA,,2000 BWA,0,0,0,0,0,
BOTSWANA,2001,3653,,65.275,82.75,74.125,70.4,82.775,39.6,80.7,75.8,BWA,,2001 BWA,0,0,0,0,0,
BOTSWANA,2002,3640,,66.175,82.45,74.4,70.05,82.825,42.35,80.7,76,BWA,,2002 BWA,0,0,0,0,0,
BOTSWANA,2003,4780,,66.05,81.075,73.65,68.35,82.575,44.325,80.9,76.2,BWA,,2003 BWA,0,0,0,0,0,
BOTSWANA,2004,5861,,65.825,80.25,73.125,65.85,82.525,45.25,81.4,76.9,BWA,,2004 BWA,0,0,0,0,0,
BOTSWANA,2005,5985,,66.4,79.925,73.225,65.2,82.925,46.125,81.6,77.2,BWA,,2005 BWA,0,0,0,0,0,
BOTSWANA,2006,6473,,67.65,80.925,74.35,66.175,84.225,47.65,81.9,77.6,BWA,,2006 BWA,0,0,0,0,0,
BOTSWANA,2007,7004,,69.575,82.25,75.975,68.425,85.45,50.85,82.3,78,BWA,,2007 BWA,0,0,0,0,0,
BOTSWANA,2008,7589,,71.125,83.175,77.175,69.3,86.775,52.975,82.3,78.3,BWA,,2008 BWA,0,0,0,0,0,
BOTSWANA,2009,6405,,71.525,82.375,76.975,67.95,86.325,55.1,82.7,78.5,BWA,,2009 BWA,0,0,0,0,0,
BOTSWANA,2010,8143,,69.325,79.975,74.675,63.025,84.675,53.7,82.7,78.8,BWA,,2010 BWA,0,0,0,0,0,
BRAZIL,1995,4845,4.65,61.32401,78.21148,69.67145,58.87464,77.25773,50.11846,79.5,74.1,BRA,158875000,1995 BRA,0,0,0,0,0,
BRAZIL,1996,5207,5.433,62.89229,78.55347,70.63464,58.80498,77.98263,53.53913,79.7,74.4,BRA,158875000,1996 BRA,0,0,0,0,0,
BRAZIL,1997,5321,5.684,62.33896,78.13422,70.13942,57.64418,77.37283,54.30647,80,74.8,BRA,158875000,1997 BRA,0,0,0,0,0,
BRAZIL,1998,5077,7.597,61.66997,76.75677,69.10437,55.16391,76.31593,55.36282,80.3,75.2,BRA,158875000,1998 BRA,0,0,0,0,0,
BRAZIL,1999,3478,7.6,62.55157,76.85303,69.58263,54.07775,77.12798,56.56581,80.5,75.5,BRA,158875000,1999 BRA,0,0,0,0,0,
BRAZIL,2000,3762,7.1,63.17445,77.84573,70.37353,54.24881,78.25311,56.86384,80.8,75.9,BRA,158875000,2000 BRA,0,0,0,0,0,
BRAZIL,2001,3190,11.27,64.47712,78.64935,71.4217,55.40552,78.89796,60.38001,81.1,76.3,BRA,158875000,2001 BRA,0,0,0,0,0,
BRAZIL,2002,2867,11.67,65.07903,79.53131,72.15951,56.28267,79.35088,63.21349,81.3,76.6,BRA,158875000,2002 BRA,0,0,0,1,0,"Being near to Argentina meant that Brazil was a nation also seeing the effects of the currency crisis, and with an economy tied to the US, the effects of post 9/11."
BRAZIL,2003,3085,12.3,65.50544,79.26908,72.2472,56.03681,79.518,64.27324,81.5,77,BRA,158875000,2003 BRA,0,0,0,0,0,
BRAZIL,2004,3654,11.47,66.11482,80.6424,73.22312,56.24647,80.46086,66.96038,81.8,77.3,BRA,158875000,2004 BRA,0,0,0,0,0,
BRAZIL,2005,4787,9.824,67.61222,81.32687,74.31572,56.43902,81.59969,69.47596,82,77.7,BRA,158875000,2005 BRA,0,0,0,0,0,
BRAZIL,2006,5869,9.968,68.14691,81.92478,74.87446,58.15056,81.80086,70.162,82.2,78,BRA,158875000,2006 BRA,0,0,0,0,0,
BRAZIL,2007,7281,9.289,68.68764,81.95053,75.16652,58.18258,81.90816,71.82437,82.2,78.2,BRA,158875000,2007 BRA,0,0,0,0,0,
BRAZIL,2008,8704,7.9,68.74712,80.86819,74.6721,56.0802,81.93964,71.70424,82.4,78.4,BRA,158875000,2008 BRA,0,0,0,0,0,
BRAZIL,2009,8472,8.083,67.42571,78.56828,72.87828,51.61189,80.58413,72.09059,82.7,78.8,BRA,158875000,2009 BRA,0,0,0,0,0,
BRAZIL,2010,11089,6.742,66.72289,78.17783,72.33229,50.06005,80.01067,73.28937,82.8,79.1,BRA,158875000,2010 BRA,0,0,0,0,0,
BRUNEI DARUSSALAM,1995,16478,4.9,,,,,,,80.9,74.8,BRN,,1995 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,1996,17370,3.345,,,,,,,81.2,75.4,BRN,,1996 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,1997,17225,1.745,,,,,,,81.1,75.5,BRN,,1997 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,1998,13085,0.738,,,,,,,81.4,75.6,BRN,,1998 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,1999,14514,4.523,,,,,,,81.2,75.6,BRN,,1999 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2000,18477,4.72,73.65,81.3,77.5,57.675,85.35,65.15,81.5,76,BRN,,2000 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2001,16828,7.196,73.575,80.7,77.175,56.55,85.15,65.9,81.6,76.2,BRN,,2001 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2002,16977,3.463,73.675,79.9,76.825,56.825,84.625,66.25,81.6,76.4,BRN,,2002 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2003,18757,4.468,72.55,78.325,75.5,55.15,83.025,66.925,82.1,77.1,BRN,,2003 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2004,21885,3.5,72.25,77.925,75.125,54.575,83.125,65.825,82.5,77.6,BRN,,2004 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2005,25754,4.1,71.75,77.85,74.825,53.425,83.25,65.5,82.7,77.8,BRN,,2005 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2006,29949,4,72.25,78.425,75.375,52.425,84.375,67.425,82.9,78.2,BRN,,2006 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2007,31404,3.4,73.975,79.525,76.825,54.45,85.725,68.95,82.9,78.3,BRN,,2007 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2008,36223,3.7,75.375,80.475,77.95,57.325,86.775,69.2,83.2,78.4,BRN,,2008 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2009,26423,3.5,74.4,78.325,76.425,52.575,85.95,68.75,83.2,78.7,BRN,,2009 BRN,0,0,0,0,0,
BRUNEI DARUSSALAM,2010,29852,2.7,73.25,77.25,75.3,51.45,84.7,68.6,83.3,79,BRN,,2010 BRN,0,0,0,0,0,
BULGARIA,1995,1618,11.37,,,,,,,76.4,67.6,BGR,,1995 BGR,0,0,0,0,0,
BULGARIA,1996,1233,10.99,,,,,,,76.6,68.1,BGR,,1996 BGR,0,0,0,0,0,
BULGARIA,1997,1301,14.02,,,,,,,77,68.5,BGR,,1997 BGR,0,0,0,0,0,
BULGARIA,1998,1623,12.37,,,,,,,77.3,68.9,BGR,,1998 BGR,0,0,0,0,0,
BULGARIA,1999,1647,13.79,,,,,,,77.2,68.2,BGR,,1999 BGR,0,0,0,0,0,
BULGARIA,2000,1588,18.13,48.925,61.225,54.975,24.5,70.925,28.4,78,69.7,BGR,,2000 BGR,0,0,0,0,0,
BULGARIA,2001,1758,17.51,47.7,59.15,53.35,24.025,69.175,27.35,78.3,70.2,BGR,,2001 BGR,0,0,0,0,0,
BULGARIA,2002,2043,17.42,46.25,56.9,51.475,21.725,67.4,26.15,78.7,70.4,BGR,,2002 BGR,0,0,0,0,0,
BULGARIA,2003,2654,15.19,46,56.475,51.2,21.175,67.5,26.9,78.8,70.5,BGR,,2003 BGR,0,0,0,0,0,
BULGARIA,2004,3262,13.41,46.225,57.175,51.65,21.725,68.175,26.2,79.2,70.7,BGR,,2004 BGR,0,0,0,0,0,
BULGARIA,2005,3753,11.13,46.8,58.85,52.775,22.525,69.55,27.2,79.4,70.8,BGR,,2005 BGR,0,0,0,0,0,
BULGARIA,2006,4329,10.07,48.2,60.875,54.45,24,71.75,28.05,79.6,70.9,BGR,,2006 BGR,0,0,0,0,0,
BULGARIA,2007,5520,8.131,50.575,63.65,57.025,25.85,74.9,29.65,79.7,71,BGR,,2007 BGR,0,0,0,0,0,
BULGARIA,2008,6855,7.14,52.375,66.3,59.225,27.375,77.45,31.575,80,71.3,BGR,,2008 BGR,0,0,0,0,0,
BULGARIA,2009,6433,8.214,52.75,66.125,59.375,26.775,77.575,32.325,80.1,71.5,BGR,,2009 BGR,0,0,0,0,0,
BULGARIA,2010,6374,11.48,53.05,65.625,59.275,26.3,77.15,34.025,80.6,72.1,BGR,,2010 BGR,0,0,0,0,0,
BURKINA FASO,1995,222,,,,,,,,79,71.7,BFA,,1995 BFA,0,0,0,0,0,
BURKINA FASO,1996,235,,,,,,,,79,71.6,BFA,,1996 BFA,0,0,0,0,0,
BURKINA FASO,1997,217,,,,,,,,79.3,72.2,BFA,,1997 BFA,0,0,0,0,0,
BURKINA FASO,1998,242,,,,,,,,79.5,72.4,BFA,,1998 BFA,0,0,0,0,0,
BURKINA FASO,1999,250,,59.4,75.775,67.45,42.55,80.65,50.15,79.7,72.6,BFA,,1999 BFA,0,0,0,0,0,
